,video_id,title,channel_id,channel_title,view_count,like_count,comment_count,wikipedia_categories,duration,comments
260,zNrKoWG7Cj0,Sub Urban - Freak (feat. REI AMI) [Official Music Video],UCqAil6_A1dWHdFXzOwVLqlg,Sub Urban,270445440,4835239,113669,"['https://en.wikipedia.org/wiki/Independent_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT3M28S,"['AMOOOOOOO', 'Happy Snowfurfee may you have a beautiful EarthRise.&.EarthSet \n                                       🥶StayFurfee🥶', 'This song makes my brother nightmares but I cant stop listening 😭', 'Other: wow cool!\nMe: omg it got so view', 'Yeah', 'Use me for as a „ WOW“ button 😂', 'I cant stop listenig to this master piece thats realy my fav. Song 😅', 'Obligaciones', 'BA NA NA NA NA', 'Nagini... I see the Nagini...']"
261,C5i-UnuUKUI,Juice WRLD - Wishing Well (Official Music Video),UC0BletW9phE4xHFM44q4qKA,Juice WRLD,269285594,2936479,191075,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT3M23S,"['2/7/2024😢', 'R.I.P Juice Wrld 999 forever', 'I just told you my secret ya it’s tearing me to pieces', 'LOL', 'juice Hear me I love you I hope you get and in heaven ill love you so much you threw your life away with drugs I want you to know I love you', 'man im really sad', 'legends never die', 'Is your family okay peace out', ""I'm from 2024 and I miss 2018 and 2019."", 'Juice wrld, Xxxtentacion, Lil peep, Mac Miller every single rapper that can became my favorite pass away']"
262,Zzyfcys1aLM,The Wallflowers - One Headlight (Official Music Video),UCHZtqXzkot9AbU6jUC_iCpQ,TheWallflowersVEVO,267908751,1133604,33747,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT4M39S,"['💛 We can drive it home with one headlight.. this is the story of my life. 😅', 'Bob Dylan made over❤', ""jakob dylan's voice is reason why i knew i was straight not a lesbian  cuz before him .. i had no interest in males in general lol"", 'Just love this song.', 'Remember hearing this song playing on the radio when I was 3 back in 97’. Strange hearing it now and remembering how my mind used to interpret music lol', 'This song is so awesome', 'I remember listening this song in high school driving home late night, with my boy, Taylor. He tried a little. Nothing lasted forever. I guess there was something better than in the middle.', 'Best song of the 90s??????', 'Drive it home with one headlight 🚗🎉', 'If I’d known what this guy looked like in middle school I’m confident I’d have had the biggest crush 🤣']"
263,VcP96KbFIIU,Ja Rule - Mesmerize ft. Ashanti (Official Music Video) ft. Ashanti,UCpUZuQ6B9_TXD2FbvFf3RCg,JaRuleVEVO,263578310,1498700,32315,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Rhythm_and_blues']",PT5M46S,"['WTF happen yo ja rule', '2024! Anyone else wit me? 😮', ""Ja rule just had to mess up a beautiful thing he had going like he was the original drake... He has the game below the belt but he couldn't get out his own way."", 'Crazy how she got too industry yall was hard together', '❤😂🎉🎉😢😢😮😮😮😅😅😅bryah', 'Ja rule cant sing worth shit.', 'Them cool old days', 'yall can hate Ja as much as 50 tells you, but he was the shit when I was a kid', '💰', 'i love you brother']"
264,ScdQQfAjFTk,Tyga - SWISH (Official Music Video),UChXnu0HBydqedqhnClp0rJg,TygaVEVO,257103410,1840372,23080,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT3M15S,"['2024🔥🔥🔥🔥📞', 'Feliz cumpleaños cumpleaños cumpleaños cumpleaños cumpleaños cumpleaños cumpleaños cumpleaños cumpleaños cumpleaños', 'Soy latino y odio cuando dice PENE PENE PENE PENE como 8 veces', 'Lindas minas', 'Tiga is stealing lyrics from post Malone like de a got to go .Go listen to Molty crew by post Malone and drunk in the front then go listen to wow by post Malone', ""Don't like it? There is another one"", '2024 anyone❤🎉😂', 'Those listening it in 2024!😊', 'Its haram', 'Love it ❤❤❤❤❤']"
265,421w1j87fEM,Burna Boy - Last Last [Official Music Video],UCEzDdNqNkT-7rSfSGSr1hWg,Burna Boy,256647394,1366429,34901,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT2M54S,"['Omg  you a Rich  you a blessed  that you a rich 😅😅😅😅😅😅', 'This is for stef😂😂😂', 'This is for stef😂😂😂', '🎉🎉rucifpzbcyyojx5tkxbbcdi', '👂👂', 'Is it just me or the beat is sampled from Toni Braxton- Man Enough for me ? . First time hearing this and instantly reminds me of that song', 'My shit fuc Jada these hoes different 😂 still gotta love them tho 😂', 'Finnish producers are doing amazing job🇫🇮🇫🇮🔥🔥😎', 'Double07', 'Who still listening in 2024?\nHe has become a prominent figure in the community thanks to *AuthenticViews Dawt Cawm*']"
266,mNEUkkoUoIA,OneRepublic - I Ain’t Worried (From “Top Gun: Maverick”) [Official Music Video],UCQ5kHOKpF3-1_UCKaqXARRg,OneRepublicVEVO,256025910,2250187,23870,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT2M35S,"[""I don't know what she has been told, and I don't care..."", 'It is 2024 and I’m here', ""Lyrics\nI don't know what you've been told\nBut time is running out, no need to take it slow\nI'm stepping to you toe-to-toe\nI should be scared, honey, maybe so\n\nBut I ain't worried 'bout it right now (right now)\nKeeping dreams alive, 1999, heroes\nI ain't worried 'bout it right now (right now)\nSwimmin' in the floods, dancing on the clouds below\n\nI ain't worried 'bout it\nI ain't worried 'bout it (hey)\n\nI don't know what you've been told\nBut time is running out so spend it like it's gold\nI'm living like I'm nine-zeros\nGot no regrets even when I am broke (yeah)\nI'm at my best when I got something I'm wanting to steal\nWay too busy for them problems and problems to feel (yeah, yeah)\nNo stressing, just obsessing with sealing the deal\nI'll take it in and let it go\n\nBut I ain't worried 'bout it right now (right now)\nKeeping dreams alive, 1999, heroes\nI ain't worried 'bout it right now (right now)\nSwimmin' in the floods, dancing on the clouds below\n\nI ain't worried 'bout it\nI ain't worried 'bout it (hey)\n\nOoh, I ain't worried\nOoh, oh, no, no\n\nI ain't worried 'bout it right now (right now)\nKeeping dreams alive, 1999, heroes\nI ain't worried 'bout it right now (right now)\nSwimmin' in the floods, dancing on the clouds below\n\nI ain't worried 'bout it (ooh, hey)\nI ain't worried 'bout it (ooh, hey)\n\nI ain't worried 'bout it"", 'How I wish I could go back to 1999', 'Who is here 2024? 😅', 'I am just now discovering this song and I been obsessed for days!!!!', '.', ""This song just hits, it's so good"", 'I am here in APAC ❤😎☕', 'crazy how the official version is 10x worse then the acoustic version']"
267,BX0lKSa_PTk,Oliver Tree &amp; Robin Schulz - Miss You [Official Music Video],UCHcb3FQivl6xCRcHC2zjdkQ,Oliver Tree,254955364,2854165,83145,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT2M50S,"['Sigma', 'No way all that happens in a gun barrel 💀', ""It's crazy what you did in the video. But it was so cool keep up the good work miss you is my favorite"", 'Do you think I could care', 'Good music 🎶👍🏽', '💀', '❤❤❤😢😢🎉', 'Funny as hell', 'Oliver tree  miss you (nyctonian remix)fkin Bangin 👊🏻👊🏻', 'Bu şarkıyı dinleyince bana tuhaf şeyler oluyo']"
268,h_L4Rixya64,Foo Fighters - Best Of You (Official Music Video),UCGRjJrpD2bmk9Ilq6nq80qg,foofightersVEVO,253755328,1230455,33397,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT4M16S,"['Congratulations on the grammys.', 'This track got me into the gym 10 years ago', 'Best of you...', 'Brilliant song. Nothing else to say.', 'BESTIALLLL', '!Excellent rock and metal radio station. Google it: ""shogun rocks laut"". Have fun!!!!!!', 'This is just so amazing. RIP TAYLOR HAWKINS', 'This song truly helps in the darker times', 'Una carica di energia e di vita ! il rock non morirà mai!!', 'Oh good old one feeling']"
269,sAYuOc7_TKg,Ne-Yo - Mad (Official Music Video),UCa5R55NSXiWAZWi9997XYvg,NeYoVEVO,251069425,1244766,38931,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rhythm_and_blues', 'https://en.wikipedia.org/wiki/Soul_music']",PT4M40S,"['sp aqui amuuuh mad', '2024 a masterpiece ‼️🔥', 'My childhood song', ""This song has NOT gotten old. I simply love it! Anyone who has been in a challenging relationship, regardless of race, social class or religion, can relate to the message in this song. And the that fact that there's no cussing or filthy talk in this song is a HUGE plus."", 'still listening 2024', 'Eu amo muito essa música neyo mad😢😢😢', '14 years later if your watching this your a myth', 'Jamming in 2024', 'Planning to do a cover of this song on my channel soon..,so emotional😢', ""I don't know what happened but I fall so hard for this song today,it just keeps running through my head I had to listen to it#4th/Feb/2024❤""]"
270,lZizLbWxr_E,"Spice, Sean Paul, Shaggy - Go Down Deh | Official Music Video",UCV-W40yuzTglTIBg3bEasVA,SpiceOfficialVEVO,250049879,3218326,37940,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Reggae']",PT3M6S,"['When spice says memory, I am like go, girl you’re the best❤❤❤❤❤😊😊😊😊', 'Unmmmmmmm', '❤❤❤  VUENI  SI  MO', '2024.... Anyone Here🫶🏻✨', 'So nice', '2024ane••??💓', 'Who else had the “Air Force Dance” bring them here?? 🫡😂', '😂🎉o\nJ fk', ""It's shaggy from Scooby-Doo"", 'Evertime tune forever ♾️💍']"
271,QryoOF5jEbc,City Girls - Twerk ft. Cardi B (Official Music Video),UC39qIb66wPKh2L-EHjFHL1A,CityGirlsVEVO,248566220,2298263,127766,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT3M52S,"['대박...', 'jt kills this', 'Feel likes Brazil here 🔥🔥🔥🔥🇧🇷🇧🇷🇧🇷', 'Love you love me 😘Kareem', 'Bermuda faction honor trilogy! #adiprsaeiouyastoldbygenreof1998blessedgiftsonthebeatfinisheraunknown ❤🎉😮😊🌾🌷🙇🏽\u200d♂️🥦🎈💁🏼\u200d♂️😆👆🏽🪩🍀🟢♊', 'que coisa horrivel', 'La música es muy buena, sí, me gusta, sigue así.', ""1:25 only fucking with a nigga. Worth a billi\n\nThere are literally only 20 of them on earth\n\nAnd most of them are old men\n\nSo is that really a brag?\n\nSo if you only interact with one of 20 men on earth, doesn't that really limit your options?"", 'City Gurls & Cardi B you divas did that YESSSSSSSSS Twerk it 2/1/24 .', 'I creamed']"
272,90RLzVUuXe4,David Guetta &amp; Bebe Rexha - I&#39;m Good (Blue) [Official Music Video],UC1l7wYrva1qCH-wgqcHaaRg,David Guetta,247656375,2209432,37043,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT2M58S,"['YOOOOOO THIS IS FIRE 🔥🔥🔥🔥', '🤑🤑🥰👅', 'Неплохой ремейк устеревшей классики ❤', '1:15', 'Enquanto isso no Brasil: ""Baby eu tava na rua da água""', 'So weird seeing an influencer and a grandpa', 'Она украла!!!', 'Love this song', 'Much love from Kenya ❤', 'This is a fantastic Remake!This is an amazing and very melodic Dance song!']"
273,NZp_axebSfQ,Dawin - Dessert (Official Music Video) ft. Silentó,UCklS5HHfV3qVfLgAAKJIepg,DawinVEVO,244827060,2134657,87244,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M54S,"['I heard Steve off American dad sing this he sung it better 😂🔥🔥🔥', '2024  😂🎉🎉🎉', '2024🎉', '2024 👋', ""Even in 2024 and later in time it's still a great song. Funny story I actually heard the song on American Dad."", 'Where are you SILENTI?', '❤️❤️❤️', '8 years later', '8 years later still a banger', '.']"
274,FCi-Xp2TVoQ,Selena - No Me Queda Mas (Official Music Video),UCIZY5N1_e4yCLN7dd_vFJTw,SelenaVEVO,244742958,1055643,26739,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Latin_America', 'https://en.wikipedia.org/wiki/Pop_music']",PT4M14S,"['Beautiful Selena❤. My favorite Selena song. She looks so beautiful and sounds  just amazing. You are alive in my heart. Never forget! 😢❤ February 2024 USA. Bella dama.', 'my queeen!', 'Forever young ……taken to soon', 'Kien carajos son Ricky y Susette😂😂😂😂', 'nunca abian escuchado esta cancion de selena y la verdad es una de mis favoriatas me encanta', 'Hshehehehhshsheheehheihsh 3:16 bshshssshshs 3:18 hdgshgsgshsjshs 3:21 ushsshshshsshsvesyy 3:26', 'Dhddhdhdhshsshhshshshs 2:21 hdgsgsshshsjs 2:24 dhshshshshshshs 2:27 gshssgshsjsg 2:29', 'Sgsgssgshshshshshshwishshehshs 1:51 gshshshshshgshshsgshshshsh 1:56 shsheyshshe 1:59', 'hermosa cancion la mejor que selena canton', 'Lo que hoy niegas que nunca pasó 🥺😞 yo tenía una esperanza después de 6 años que te quedarás conmigo después de haberme separado ya 6 años te conté que fue lo más malo que pase y t esmeraste en ser mejor que mi ex 💔😞🥺 te entregué todo y está música hasta el sol d hoy la lloro porque si pensé k que serías mi l último hombre y me arrepentí 😢']"
275,8u-_64S7plI,Selena Gomez - Look At Her Now (Official Music Video),UCjK8ORC71kwyj1DWFwril_A,SelenaGomezVEVO,243912424,4217122,132532,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT2M44S,"['I was so excited to release two songs back to back and surprise my fans! It’s a reminder that you can rise no matter what challenges life brings.', 'Que bonita chica', 'Vamos Selenators apoyemos a la reina', '2024?😊', '2024❤❤👏👏', '2024 anyone???', 'Those of us who are here 2024 hi🎉', '2024  still vibing to this', 'Anyone  listening in 2024❤', '2024 still on this ❤️']"
276,cB5e0zHRzHc,Usher - Love in This Club (Official Music Video) ft. Young Jeezy,UCU8hEdjK8u27TM7KA8JVIEw,UsherVEVO,242905475,900407,26921,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rhythm_and_blues', 'https://en.wikipedia.org/wiki/Soul_music']",PT6M15S,"['🙌🏽 SB58 Going to be Zooper, 🦓 C\'mon on and Zoom, ZoomZoom-a-Zoom 📡 HAY 🐎 Let\'s Ride ""Russell Carrington Turpin Turner W.J. Wilson🛰️ #3 Wilson.  LVIII_LVNV 🎉', 'Bullet time 2024', 'Here in 2024 wishing they do a remake', 'Super Bowl?', '...""they got you trapped,ill set you free,sexually,mentally,physically and emotionally... ill be like your medicine,youll take every dose of me...""\n\n\ndamm', 'I miss this era of music ❤❤❤', '2024 !?', ""I can't believe that I was 11yrs old when I always listen to this jam 😂"", 'Still one of my favorite song’s to this day', 'John Oliver brought me here 😅']"
277,Ee_uujKuJMI,Green Day - American Idiot [Official Music Video],UCqC_GY2ZiENFz2pwL0cSfAw,Green Day,241981408,1714412,67015,"['https://en.wikipedia.org/wiki/Independent_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Rock_music']",PT3M3S,"[""We just announced a MASSIVE tour 🌏 All the details you need for The Saviors Tour are on greenday.com/tour\n\nNew album ‘Saviors' out January 19th, 2024, pre-order it now https://greenday.lnk.to/saviors"", '0:13 Billie screaming before immediately cutting to a diff camera always gets me!', 'Yo Johnny test intro be sounding a bit different.', 'Yes! Yes! And always yes!!', 'nice song', '3pac cover song nigga', ""The bass guitar is really audible throughout this whole song. Just don't tell Lars for God's sake, seriously."", 'Who would have thought 20 years later they would be making fun of the MAGA delusional American Idiots.', 'Kunta kinte! \nTo be...useful', 'I\'m here because my radio alarm clock played this on the classic rock station this morning. I was like, ""this song can\'t be classic rock! I remember seeing it on MuchMusic and trying to get it on Kazaa like it was yesterday!"" It then hit me that that was 20 years ago :(']"
278,uWRlisQu4fo,Giveon - Heartbreak Anniversary (Official Music Video),UCa3ZoB87QoSaLM0qODmrMfA,GiveonVEVO,241826336,3827137,58702,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rhythm_and_blues', 'https://en.wikipedia.org/wiki/Soul_music']",PT4M8S,"['February 2024❤', ""🎶 It's cold outside, like when u left to Heaven 🕊, like when u left to Heaven 🕊,  (9/9/22 💔)!!! 🎶 (my version) RIH to my hubby of 16 yrs #7/8/06... Until we meet again Papi... 💋"", ""Battery 0.1% \nSay what ever you want to otherwise I'm going... Why? I'm sacred I disturb you why? Why it only hurt me why? Only if I haven't met you ahhh💔"", '2024❤️', 'Anyone 2024 😊', '2024', 'In 2024 still texting the one gurl i broke up with 2 years...this was the song i used to cry to every single night...i miss her i miss wat we had...ik you wont come back wish you the best...i still got your things here...they staring at me.', '2024 we still jamming to this', 'Autotune ruined a great song', 'Who is here in 2024 ?']"
