,video_id,title,channel_id,channel_title,view_count,like_count,comment_count,wikipedia_categories,duration
174,rSOzN0eihsE,"Akon - Beautiful (Official Music Video) ft. Colby O&#39;Donis, Kardinal Offishall",UCX2v47KsDKqajrEYFV7GbBg,AkonVEVO,428360849,1921375,64520,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rhythm_and_blues', 'https://en.wikipedia.org/wiki/Soul_music']",PT3M49S
175,VWoIpDVkOH0,Sheck Wes - Mo Bamba (Official Music Video),UCkHiy32HGV0qaB9nV9afdnQ,SheckWesVEVO,427871274,4810331,165187,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT3M6S
176,taSubkjZUA4,Tiësto &amp; Karol G - Don&#39;t Be Shy (Official Music Video),UCPk3RMMXAfLhMJPFpQhye9g,Tiësto,425557953,2706658,41552,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M8S
177,LAYgZEMMWxo,Kehlani - Gangsta (from Suicide Squad: The Album) [Official Music Video],UCuE1A4MDBt8YkgUkRAKMtjw,Kehlani,422212053,4206476,61278,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rhythm_and_blues', 'https://en.wikipedia.org/wiki/Soul_music']",PT3M
178,ZRtdQ81jPUQ,YOASOBI「アイドル」 Official Music Video,UCvpredjG93ifbCP1Y77JyFA,Ayase / YOASOBI,420669127,4029443,148218,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']",PT3M46S
179,CJOZc02VwJM,Roddy Ricch - Down Below [Official Music Video] (Dir. by JMP),UChQdA1rid5kKZh6oIc6DLNg,Roddy Ricch,420050593,3415957,79591,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT3M45S
180,hvKyBcCDOB4,Darius Rucker - Wagon Wheel (Official Music Video),UCqjLqQY15lmXBuaK08dzKDw,DariusRuckerVEVO,417509981,1575558,60821,"['https://en.wikipedia.org/wiki/Country_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT5M47S
181,ri5_fzndMBg,Marcus &amp; Martinus - Elektrisk (Official Music Video) ft. Katastrofe,UCkQfpYN8f6iuNTZkATOqVaQ,MarcusMartinusVEVO,412990209,2414305,,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M37S
182,AoAm4om0wTs,"Lady Gaga, Ariana Grande - Rain On Me (Official Music Video)",UC07Kxew-cMIaykMOkzqHtBQ,LadyGagaVEVO,405812190,5792102,454269,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M9S
183,RQUuqbzQVsY,"Liam Payne, Rita Ora - For You (Fifty Shades Freed) (Official Music Video)",UCk1OAveiSUJjtQ8w4B_ayrA,FiftyShadesVEVO,403417145,2469987,46823,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT4M9S
184,RQ9_TKayu9s,Eminem - Cleanin&#39; Out My Closet (Official Music Video),UC20vb-R_px4CguHzzBPhoyQ,EminemVEVO,400257302,2454375,93092,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Rock_music']",PT5M13S
185,_XBVWlI8TsQ,Kaifi Khalil - Kahani Suno 2.0 [Official Music Video],UCqmowpgZj12rgCaLDcHSeEQ,Kaifi Khalil,399785298,5672733,121196,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']",PT2M54S
186,dvfZ95ueOcQ,Selena - Amor Prohibido (Official Music Video),UCIZY5N1_e4yCLN7dd_vFJTw,SelenaVEVO,391057295,1983544,53901,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Latin_America', 'https://en.wikipedia.org/wiki/Pop_music']",PT2M51S
187,uEJuoEs1UxY,Bebe Rexha - I Got You [Official Music Video],UC5-gWZXAQqSGVfPHkA7NRiQ,Bebe Rexha,385569568,3252318,86095,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M17S
188,jH1RNk8954Q,Ava Max - Kings &amp; Queens [Official Music Video],UCOwgc8DswjoBMuuUU2ScPvQ,Ava Max,382773981,3740543,87471,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT2M43S
189,dxytyRy-O1k,BURN IT DOWN [Official Music Video] - Linkin Park,UCZU9T1ceaOgwfLRq7OKFU4Q,Linkin Park,382661247,2688231,116744,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT3M54S
190,_zR6ROjoOX0,Iggy Azalea - Work (Official Music Video),UCcdOEjqjiVAnUtEFZIRTlHg,iggyazaleamusicVEVO,379724737,2105173,110803,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M48S
191,C-dvTjK_07c,Usher - DJ Got Us Fallin&#39; In Love (Official Music Video) ft. Pitbull,UCU8hEdjK8u27TM7KA8JVIEw,UsherVEVO,379656835,2356991,136363,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rhythm_and_blues', 'https://en.wikipedia.org/wiki/Soul_music']",PT4M7S
192,8DyziWtkfBw,Red Hot Chili Peppers - Can&#39;t Stop [Official Music Video],UCEuOwB9vSL1oPKGNdONB4ig,Red Hot Chili Peppers,376556459,1958969,34647,"['https://en.wikipedia.org/wiki/Independent_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT4M38S
193,EgBJmlPo8Xw,Billie Eilish - everything i wanted (Official Music Video),UCDGmojLIoWpXok597xYo8cg,BillieEilishVEVO,374638832,5760544,190112,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT4M48S
194,PmYypVozQb4,Sam Smith - How Do You Sleep? (Official Music Video),UC3Pa0DVzVkqEN_CwsNMapqg,SamSmithVEVO,372217207,3706821,132019,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M49S
195,PmYypVozQb4,Sam Smith - How Do You Sleep? (Official Music Video),UC3Pa0DVzVkqEN_CwsNMapqg,SamSmithVEVO,372217207,3706821,132019,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M49S
196,PmYypVozQb4,Sam Smith - How Do You Sleep? (Official Music Video),UC3Pa0DVzVkqEN_CwsNMapqg,SamSmithVEVO,372217207,3706821,132019,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M49S
197,PmYypVozQb4,Sam Smith - How Do You Sleep? (Official Music Video),UC3Pa0DVzVkqEN_CwsNMapqg,SamSmithVEVO,372217207,3706821,132019,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M49S
198,agrXgrAgQ0U,Fergie - Big Girls Don&#39;t Cry (Personal) (Official Music Video),UCCJ_1t1xHtks-cv1IU6EAWw,FergieVEVO,371932987,2045076,49009,"['https://en.wikipedia.org/wiki/Country_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT5M8S
199,agrXgrAgQ0U,Fergie - Big Girls Don&#39;t Cry (Personal) (Official Music Video),UCCJ_1t1xHtks-cv1IU6EAWw,FergieVEVO,371932987,2045076,49009,"['https://en.wikipedia.org/wiki/Country_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT5M8S
200,agrXgrAgQ0U,Fergie - Big Girls Don&#39;t Cry (Personal) (Official Music Video),UCCJ_1t1xHtks-cv1IU6EAWw,FergieVEVO,371932987,2045076,49009,"['https://en.wikipedia.org/wiki/Country_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT5M8S
201,agrXgrAgQ0U,Fergie - Big Girls Don&#39;t Cry (Personal) (Official Music Video),UCCJ_1t1xHtks-cv1IU6EAWw,FergieVEVO,371932987,2045076,49009,"['https://en.wikipedia.org/wiki/Country_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT5M8S
202,CtwJvgPJ9xw,Chamillionaire - Ridin&#39; (Official Music Video) ft. Krayzie Bone,UCMRskGhIHaxFn5xl_gsQlWg,ChamillionaireVEVO,369391929,3704803,153842,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT4M3S
203,CtwJvgPJ9xw,Chamillionaire - Ridin&#39; (Official Music Video) ft. Krayzie Bone,UCMRskGhIHaxFn5xl_gsQlWg,ChamillionaireVEVO,369391929,3704803,153842,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT4M3S
204,Ecl8Aod0Tl0,Burna Boy - On The Low [Official Music Video],UCEzDdNqNkT-7rSfSGSr1hWg,Burna Boy,368539985,1669573,40945,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Latin_America', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M23S
205,L7mfjvdnPno,Trevor Daniel - Falling (Official Music Video),UCLvAxkjgDXIrO-IDNIBgnEg,Trevor Daniel,366347631,6508035,98501,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT2M40S
206,fNFzfwLM72c,Bee Gees - Stayin&#39; Alive (Official Music Video),UCRRDW9soKSiOisOMyM3TzhQ,BeeGeesVEVO,366098650,3241895,80389,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT4M10S
207,pBkHHoOIIn8,Portugal. The Man - Feel It Still (Official Music Video),UC0TobZSDyMaXaoVK_9TcPHA,Portugal. The Man,364311289,2875438,66417,"['https://en.wikipedia.org/wiki/Independent_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT2M51S
208,3KL9mRus19o,"Blackstreet - No Diggity (Official Music Video) ft. Dr. Dre, Queen Pen",UCUHtgunZcEYMFaFe3F0c_Ww,BlackstreetVEVO,362938122,2109499,36043,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rhythm_and_blues', 'https://en.wikipedia.org/wiki/Soul_music']",PT4M31S
209,oUbpGmR1-QM,Jay Sean - Down ft. Lil Wayne (Official Music Video) ft. Lil Wayne,UCdfbxcSrqYvM5pqDmTWr1eQ,JaySeanVEVO,360482538,2037214,90874,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M42S
210,p_RqWocthcc,"Keri Hilson - Knock You Down (Official Music Video) ft. Kanye West, Ne-Yo",UCGaotBFKgoaZamPb4sbEIYg,KeriHilsonVEVO,358300738,1427911,50928,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rhythm_and_blues', 'https://en.wikipedia.org/wiki/Soul_music']",PT4M44S
211,Sb5aq5HcS1A,Red Hot Chili Peppers - Dani California [Official Music Video],UCEuOwB9vSL1oPKGNdONB4ig,Red Hot Chili Peppers,354209070,1570962,50195,"['https://en.wikipedia.org/wiki/Independent_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT4M48S
212,5GJWxDKyk3A,Billie Eilish - Happier Than Ever (Official Music Video),UCDGmojLIoWpXok597xYo8cg,BillieEilishVEVO,349893323,6334263,151578,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT5M16S
213,A7ry4cx6HfY,Avenged Sevenfold - So Far Away [Official Music Video],UCFcqi7MrlzIp9RMTtUlxE8g,Avenged Sevenfold,349375188,1893525,124284,"['https://en.wikipedia.org/wiki/Country_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT5M29S
214,pBI3lc18k8Q,Jason Derulo - Whatcha Say [Official Music Video],UCe3yZzUwpmy2eKKmF9svX0Q,Jason Derulo,347821748,2303415,138742,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rhythm_and_blues']",PT3M47S
215,LfRNRymrv9k,Mariah Carey - Always Be My Baby (Official Music Video),UClS0wn3LPs9jdX_yt2g1k8w,MariahCareyVEVO,346904325,1437726,46365,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT4M18S
216,0-Tm65i96TY,Pooh Shiesty - Back In Blood (feat. Lil Durk) [Official Music Video],UCTBIIbIs83IBsy4E1BQxYBw,Pooh Shiesty,345690749,2062929,71041,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT3M16S
217,_r-nPqWGG6c,Don Toliver - No Idea [Official Music Video],UCgT01FILdWB9BsXBXKjpQ7A,Don Toliver,342263107,3848653,55762,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT2M34S
218,NUTGr5t3MoY,Green Day - Basket Case [Official Music Video],UCqC_GY2ZiENFz2pwL0cSfAw,Green Day,341251845,1970844,65500,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT3M13S
219,rKFx0MMqb48,Kid Rock - Picture feat. Sheryl Crow [Official Music Video],UCjwhEPNX5rsU6gl_8qZMQZg,Kid Rock,339240301,1507341,35073,"['https://en.wikipedia.org/wiki/Country_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT5M2S
220,6tpl9LtkRRw,Ne-Yo - One In A Million (Official Music Video),UCa5R55NSXiWAZWi9997XYvg,NeYoVEVO,336870381,1361538,47945,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rhythm_and_blues', 'https://en.wikipedia.org/wiki/Soul_music']",PT4M33S
221,t5XNWFw5HVw,Usher - Burn (Official Music Video),UCU8hEdjK8u27TM7KA8JVIEw,UsherVEVO,333799691,1207821,35623,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rhythm_and_blues', 'https://en.wikipedia.org/wiki/Soul_music']",PT4M28S
222,98WtmW-lfeE,Katy Perry - Teenage Dream (Official Music Video),UC-8Q-hLdECwQmaWNwXitYDw,KatyPerryVEVO,331086275,1663376,79807,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M50S
223,h0ffIJ7ZO4U,Dire Straits - Sultans Of Swing (Official Music Video),UCc4o6gJBS8VQto3ZR5Z_wcw,DireStraitsVEVO,330157554,1845035,35389,"['https://en.wikipedia.org/wiki/Country_music', 'https://en.wikipedia.org/wiki/Jazz', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT4M27S
224,bsUWK-fixiA,Fergie - M.I.L.F. $ (Official Music Video),UCCJ_1t1xHtks-cv1IU6EAWw,FergieVEVO,329524098,2199418,146818,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M41S
225,dy90tA3TT1c,YOASOBI「怪物」Official Music Video　(YOASOBI - Monster),UCvpredjG93ifbCP1Y77JyFA,Ayase / YOASOBI,328577881,2270937,45586,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M29S
226,r3Pr1_v7hsw,Foreigner - I Want To Know What Love Is (Official Music Video),UCWEtnEiVwUy7mwFeshyAWLA,RHINO,327102421,1974008,39163,"['https://en.wikipedia.org/wiki/Christian_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music', 'https://en.wikipedia.org/wiki/Soul_music']",PT5M1S
227,0xSiBpUdW4E,あいみょん - マリーゴールド【OFFICIAL MUSIC VIDEO】,UCG8MvaPCa2ecKH3GZyFxduA,あいみょん,325503809,875989,41756,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia', 'https://en.wikipedia.org/wiki/Pop_music']",PT5M22S
228,RiSfTyrvJlg,Hinder - Lips Of An Angel (Official Music Video),UCVa1--ba7NG4Qa_lqfz-H6w,HinderVEVO,323487247,1749348,58756,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT4M18S
229,RRKJiM9Njr8,My Chemical Romance - Welcome To The Black Parade [Official Music Video] [HD],UCCZGYab5SpD0I7Z5JqJZgww,My Chemical Romance,322807438,2491401,148132,"['https://en.wikipedia.org/wiki/Independent_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Rock_music']",PT5M15S
230,v0Gu_Yh_keE,Trey Songz - Na Na [Official Music Video],UC7DpParfqYQEbFGt5eTX5pQ,Trey Songz,320217487,2129805,33397,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rhythm_and_blues', 'https://en.wikipedia.org/wiki/Soul_music']",PT6M5S
231,b3GyAtcoogc,Macaco - Coincidir (Official Music Video),UC14Efs7muqPD1RdyOBDq-Lw,MacacoOficialVEVO,319179861,1383228,17491,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT4M35S
232,-oqAU5VxFWs,Counting Crows - Mr. Jones (Official Music Video),UCemRpIYCgYPX1OWipjGLEig,CountingCrowsVEVO,314548940,1238388,30192,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT4M30S
233,zsCD5XCu6CM,Somewhere I Belong (Official Music Video) [4K UPGRADE] – Linkin Park,UCZU9T1ceaOgwfLRq7OKFU4Q,Linkin Park,314416626,1782560,54518,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Rock_music']",PT3M46S
234,3CxtK7-XtE0,DJ Khaled ft. Drake - POPSTAR (Official Music Video - Starring Justin Bieber),UCrFB54bqp8sda4udJyNswlA,DJKhaledVEVO,311820821,4204875,149962,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT8M6S
235,UE_-obgiWm0,Kodak Black - No Flockin Freestyle (Prod. by VinnyxProd) [Official Music Video],UChEYVadfkMCfrKUi6qr3I1Q,Kodak Black,307322403,1821489,67950,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT3M12S
236,Qzw6A2WC5Qo,Skillet - &quot;Feel Invincible&quot; [Official Music Video],UCE8NoMFnai3tTuwdiQJ-78A,Skillet,306201876,2522728,75837,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT3M48S
237,BC19kwABFwc,Dua Lipa - Love Again (Official Music Video),UC-J-KZfRV8c13fOCkhXdLiQ,Dua Lipa,305920502,2494303,74262,"['https://en.wikipedia.org/wiki/Country_music', 'https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Latin_America', 'https://en.wikipedia.org/wiki/Pop_music']",PT4M23S
238,kiB9qk4gnt4,Kodak Black - Super Gremlin [Official Music Video],UChEYVadfkMCfrKUi6qr3I1Q,Kodak Black,305024437,2057390,49689,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT3M18S
239,crtQSTYWtqE,Ayra Starr - Rush (Official Music Video),UC2IzfN6qRP4ld2H6BKB1uKg,AyraStarrVEVO,300637482,1608768,31303,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rhythm_and_blues']",PT3M6S
240,LPgvNlrBfb0,Cher Lloyd - Want U Back (US Version) (Official Music Video),UCR72FMPr2lMA2mZNOWXUpwg,Cherlloydvevo,297790471,2013875,140779,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M36S
241,Jh4QFaPmdss,(여자)아이들((G)I-DLE) - &#39;TOMBOY&#39; Official Music Video,UCritGVo7pLJLUS8wEu32vow,(G)I-DLE (여자)아이들 (Official YouTube Channel),297905798,3674264,184524,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M18S
242,7HDeem-JaSY,(여자)아이들((G)I-DLE) - &#39;퀸카 (Queencard)&#39; Official Music Video,UCritGVo7pLJLUS8wEu32vow,(G)I-DLE (여자)아이들 (Official YouTube Channel),294775843,3170154,102546,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M31S
243,9A4_GnALZd4,Lamis Kan - Mesaytara (Official Music Video)| لميس كان - مسيطرة #lamiskan #mesaytara #مسيطرة,UCz5O7BUQHIvEZevuCIHasfQ,Lamis Kan,291462370,2423337,63580,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M22S
244,TO-_3tck2tg,Imagine Dragons - Bones (Official Music Video),UCpx_k19S2vUutWUUM9qmXEg,ImagineDragonsVEVO,290783227,3476531,59506,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT2M46S
245,K1uNjmxJQUo,The Pussycat Dolls - Stickwitu (Official Music Video) ft. Avant,UCiA9R5n9sR06RgGGigkY5RA,ThePussycatDollsVEVO,289173506,1262655,30480,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rhythm_and_blues']",PT3M32S
246,nCg3ufihKyU,Tiësto - The Business (Official Music Video),UCPk3RMMXAfLhMJPFpQhye9g,Tiësto,282456256,2033460,28044,"['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M12S
247,GLvohMXgcBo,Red Hot Chili Peppers - Under The Bridge [Official Music Video],UCEuOwB9vSL1oPKGNdONB4ig,Red Hot Chili Peppers,279882984,1385170,34979,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT4M28S
248,GLvohMXgcBo,Red Hot Chili Peppers - Under The Bridge [Official Music Video],UCEuOwB9vSL1oPKGNdONB4ig,Red Hot Chili Peppers,279882984,1385170,34979,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT4M28S
249,GLvohMXgcBo,Red Hot Chili Peppers - Under The Bridge [Official Music Video],UCEuOwB9vSL1oPKGNdONB4ig,Red Hot Chili Peppers,279882984,1385170,34979,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT4M28S
250,GLvohMXgcBo,Red Hot Chili Peppers - Under The Bridge [Official Music Video],UCEuOwB9vSL1oPKGNdONB4ig,Red Hot Chili Peppers,279882984,1385170,34979,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Rock_music']",PT4M28S
251,fCO7f0SmrDc,(여자)아이들((G)I-DLE) - &#39;Nxde&#39; Official Music Video,UCritGVo7pLJLUS8wEu32vow,(G)I-DLE (여자)아이들 (Official YouTube Channel),279377035,3653856,109200,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M4S
252,fCO7f0SmrDc,(여자)아이들((G)I-DLE) - &#39;Nxde&#39; Official Music Video,UCritGVo7pLJLUS8wEu32vow,(G)I-DLE (여자)아이들 (Official YouTube Channel),279377035,3653856,109200,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M4S
253,fCO7f0SmrDc,(여자)아이들((G)I-DLE) - &#39;Nxde&#39; Official Music Video,UCritGVo7pLJLUS8wEu32vow,(G)I-DLE (여자)아이들 (Official YouTube Channel),279377035,3653856,109200,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M4S
254,fCO7f0SmrDc,(여자)아이들((G)I-DLE) - &#39;Nxde&#39; Official Music Video,UCritGVo7pLJLUS8wEu32vow,(G)I-DLE (여자)아이들 (Official YouTube Channel),279377035,3653856,109200,"['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia', 'https://en.wikipedia.org/wiki/Pop_music']",PT3M4S
255,rCiBgLOcuKU,Cardi B - Up [Official Music Video],UCxMAbVFmxKUVGAll0WVGpFw,Cardi B,278862559,3928051,159165,"['https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Music']",PT2M50S
